X,Y,Z,index,lat,long,speed,date,time,air_val,dust,gsr
-14087.1476,6716497.269,0,394,51.535095,-0.126547,2.3,20524,14154400,43,0.62,637
-14085.25517,6716495.48,0,395,51.535085,-0.12653,2.3,20524,14154500,43,0.62,633
-14083.80802,6716494.048,0,396,51.535077,-0.126517,2.77,20524,14154600,42,0.62,632
-14082.13822,6716492.437,0,397,51.535068,-0.126502,2.74,20524,14154700,43,0.62,633
-14080.46843,6716491.364,0,398,51.535062,-0.126487,2.92,20524,14154800,43,0.62,634
-14078.90996,6716490.111,0,399,51.535055,-0.126473,2.38,20524,14154900,43,0.62,635
-14077.24017,6716488.679,0,400,51.535047,-0.126458,2.89,20524,14155000,43,0.62,635
-14075.45905,6716487.784,0,401,51.535042,-0.126442,3.28,20524,14155100,43,0.62,634
-14073.78926,6716486.532,0,402,51.535035,-0.126427,3.22,20524,14155200,43,0.62,634
-14072.23079,6716485.1,0,403,51.535027,-0.126413,2.8,20524,14155300,43,0.62,634
-14069.33648,6716483.489,0,404,51.535018,-0.126387,2.03,20524,14155500,43,0.62,636
-14067.11009,6716483.31,0,405,51.535017,-0.126367,2.03,20524,14155600,43,0.62,636
-14064.99502,6716482.953,0,406,51.535015,-0.126348,2.03,20524,14155700,43,0.62,635
-14063.32523,6716482.595,0,407,51.535013,-0.126333,2.44,20524,14155800,43,0.62,635
-14061.32148,6716482.416,0,408,51.535012,-0.126315,2.45,20524,14155900,43,0.62,634
-14059.87433,6716482.058,0,409,51.53501,-0.126302,1.85,20524,14160000,43,0.62,635
-14058.87245,6716481.163,0,410,51.535005,-0.126293,1.46,20524,14160100,43,0.62,638
-14057.64794,6716480.626,0,411,51.535002,-0.126282,1.46,20524,14160200,43,0.62,637
-14056.08946,6716481.163,0,412,51.535005,-0.126268,1.69,20524,14160300,43,0.62,636
-14053.30648,6716482.416,0,413,51.535012,-0.126243,4.37,20524,14160400,43,0.62,633
-14051.08009,6716483.847,0,414,51.53502,-0.126223,3.41,20524,14160500,43,0.62,634
-14048.2971,6716488.858,0,415,51.535048,-0.126198,3.41,20524,14160700,43,0.62,636
-14047.1839,6716489.216,0,416,51.53505,-0.126188,3.41,20524,14160800,43,0.62,637
-14046.29335,6716488.321,0,417,51.535045,-0.12618,3.41,20524,14160900,43,0.62,634
-14044.40092,6716487.784,0,418,51.535042,-0.126163,3.41,20524,14161000,43,0.62,634
-14043.1764,6716487.963,0,419,51.535043,-0.126152,2.55,20524,14161100,43,0.62,635
-14041.50661,6716488.321,0,420,51.535045,-0.126137,2.31,20524,14161200,43,0.62,635
-14039.05758,6716487.963,0,421,51.535043,-0.126115,2.81,20524,14161300,43,0.62,633
-14037.72175,6716488.321,0,422,51.535045,-0.126103,2.57,20524,14161400,43,0.62,636
-14035.38404,6716488.858,0,423,51.535048,-0.126082,2.65,20524,14161500,43,0.62,637
-14032.71237,6716488.679,0,424,51.535047,-0.126058,3.67,20524,14161600,43,0.62,638
-14030.70862,6716489.574,0,425,51.535052,-0.12604,3.04,20524,14161700,43,0.62,636
-14028.81619,6716489.753,0,426,51.535053,-0.126023,2.78,20524,14161800,42,0.62,635
-14024.92001,6716493.153,0,427,51.535072,-0.125988,2.85,20524,14162000,43,0.62,633
-14022.91626,6716493.332,0,428,51.535073,-0.12597,2.85,20524,14162100,42,0.62,633
-14020.68987,6716491.543,0,429,51.535063,-0.12595,2.85,20524,14162200,42,0.62,634
-14018.12952,6716489.216,0,430,51.53505,-0.125927,2.64,20524,14162300,43,0.62,635
-14015.90313,6716487.963,0,431,51.535043,-0.125907,2.83,20524,14162400,43,0.62,634
-14013.67674,6716486.174,0,432,51.535033,-0.125887,2.85,20524,14162500,43,0.62,633
-14011.00507,6716485.279,0,433,51.535028,-0.125863,3.04,20524,14162600,42,0.62,633
-14009.00132,6716485.279,0,434,51.535028,-0.125845,3.27,20524,14162700,43,0.62,635
-14006.77493,6716485.637,0,435,51.53503,-0.125825,3.29,20524,14162800,43,0.62,636
-14005.10514,6716484.742,0,436,51.535025,-0.12581,3.22,20524,14162900,43,0.62,635
-14003.10139,6716484.205,0,437,51.535022,-0.125792,2.5,20524,14163000,43,0.62,635
-14000.09576,6716481.7,0,438,51.535008,-0.125765,2.5,20524,14163200,43,0.62,636
-13998.42597,6716481.163,0,439,51.535005,-0.12575,2.47,20524,14163300,43,0.62,636
-13996.53354,6716482.953,0,440,51.535015,-0.125733,2.5,20524,14163400,43,0.62,635
-13994.30715,6716481.7,0,441,51.535008,-0.125713,2.74,20524,14163500,43,0.62,633
-13992.3034,6716481.521,0,442,51.535007,-0.125695,2.7,20524,14163600,43,0.62,634
-13990.29964,6716481.7,0,443,51.535008,-0.125677,2.29,20524,14163700,43,0.62,636
-13988.74117,6716482.953,0,444,51.535015,-0.125663,2.27,20524,14163800,43,0.62,637
-13987.62798,6716484.205,0,445,51.535022,-0.125653,2.06,20524,14163900,43,0.62,634
-13986.51478,6716486.532,0,446,51.535035,-0.125643,1.75,20524,14164000,42,0.62,632
-13985.29027,6716489.574,0,447,51.535052,-0.125632,2.58,20524,14164100,42,0.62,636
-13984.17707,6716491.006,0,448,51.53506,-0.125622,3.14,20524,14164200,43,0.62,635
-13982.84124,6716492.258,0,449,51.535067,-0.12561,2.47,20524,14164300,43,0.62,633
-13980.39221,6716493.69,0,450,51.535075,-0.125588,2.47,20524,14164500,42,0.62,633
-13977.27526,6716489.753,0,451,51.535053,-0.12556,2.47,20524,14164600,43,0.62,636
-13975.38283,6716490.648,0,452,51.535058,-0.125543,3.04,20524,14164700,43,0.62,639
-13973.15644,6716490.648,0,453,51.535058,-0.125523,3.04,20524,14164800,43,0.62,641
-13970.59609,6716491.901,0,454,51.535065,-0.1255,2.7,20524,14164900,43,0.62,639
-13968.9263,6716491.901,0,455,51.535065,-0.125485,2.64,20524,14165000,43,0.62,637
-13967.25651,6716492.437,0,456,51.535068,-0.12547,2.28,20524,14165100,43,0.62,635
-13965.36408,6716494.048,0,457,51.535077,-0.125453,2.35,20524,14165200,42,0.62,635
-13962.58109,6716492.258,0,458,51.535067,-0.125428,2.91,20524,14165300,43,0.62,636
-13960.79998,6716491.364,0,459,51.535062,-0.125412,2.67,20524,14165400,43,0.62,636
-13958.57359,6716493.332,0,460,51.535073,-0.125392,2.55,20524,14165500,42,0.62,634
-13955.01137,6716495.48,0,461,51.535085,-0.12536,2.53,20524,14165700,43,0.62,634
-13953.56421,6716497.269,0,462,51.535095,-0.125347,2.89,20524,14165800,42,0.62,633
-13952.45102,6716499.059,0,463,51.535105,-0.125337,2.89,20524,14165900,43,0.62,635
-13951.11518,6716502.101,0,464,51.535122,-0.125325,2.72,20524,14170000,43,0.62,635
-13950.00199,6716503.891,0,465,51.535132,-0.125315,3.21,20524,14170100,43,0.62,637
-13948.88879,6716505.859,0,466,51.535143,-0.125305,2.44,20524,14170200,43,0.62,638
-13947.7756,6716507.112,0,467,51.53515,-0.125295,2.19,20524,14170300,43,0.62,638
-13947.219,6716508.544,0,468,51.535158,-0.12529,2.73,20524,14170400,43,0.62,638
-13946.99636,6716510.333,0,469,51.535168,-0.125288,2.65,20524,14170500,43,0.62,637
-13946.10581,6716512.123,0,470,51.535178,-0.12528,2.57,20524,14170600,43,0.62,638
-13945.54921,6716514.628,0,471,51.535192,-0.125275,2.85,20524,14170700,43,0.62,638
-13945.77185,6716517.85,0,472,51.53521,-0.125277,2.6,20524,14170800,42,0.62,640
-13944.21338,6716521.787,0,473,51.535232,-0.125263,2.59,20524,14171000,42,0.62,638
-13943.10018,6716523.219,0,474,51.53524,-0.125253,2.57,20524,14171100,43,0.62,635
-13941.43039,6716524.113,0,475,51.535245,-0.125238,2.52,20524,14171200,43,0.62,634
-13939.64928,6716525.366,0,476,51.535252,-0.125222,2.76,20524,14171300,43,0.62,635
-13936.64365,6716524.65,0,477,51.535248,-0.125195,3.15,20524,14171400,43,0.62,637
-13933.5267,6716525.008,0,478,51.53525,-0.125167,3.08,20524,14171500,43,0.62,637
-13931.41163,6716527.156,0,479,51.535262,-0.125148,3.07,20524,14171600,44,0.62,636
-13929.18524,6716528.229,0,480,51.535268,-0.125128,3.44,20524,14171700,40,0.62,635
-13927.18149,6716529.124,0,481,51.535273,-0.12511,3.2,20524,14171800,43,0.62,637
-13925.5117,6716530.019,0,482,51.535278,-0.125095,2.98,20524,14171900,41,0.62,637
-13924.06455,6716530.914,0,483,51.535283,-0.125082,2.45,20524,14172000,43,0.62,638
-13922.50607,6716533.061,0,484,51.535295,-0.125068,2.46,20524,14172100,42,0.62,638
-13920.50232,6716538.072,0,485,51.535323,-0.12505,2.46,20524,14172300,43,0.62,637
-13919.94573,6716539.325,0,486,51.53533,-0.125045,2.67,20524,14172400,43,0.62,636
-13919.61177,6716540.578,0,487,51.535337,-0.125042,1.94,20524,14172500,42,0.62,634
-13919.38913,6716542.009,0,488,51.535345,-0.12504,1.94,20524,14172600,42,0.62,633
-13918.83253,6716544.157,0,489,51.535357,-0.125035,2.43,20524,14172700,42,0.62,634
-13918.27593,6716546.126,0,490,51.535368,-0.12503,2.99,20524,14172800,43,0.62,636
-13917.71934,6716547.915,0,491,51.535378,-0.125025,2.95,20524,14172900,43,0.62,637
-13917.16274,6716550.063,0,492,51.53539,-0.12502,2.26,20524,14173000,43,0.62,636
-13916.82878,6716551.852,0,493,51.5354,-0.125017,2.34,20524,14173100,43,0.62,634
-13916.27218,6716554,0,494,51.535412,-0.125012,2.57,20524,14173200,43,0.62,635
-13915.49295,6716556.326,0,495,51.535425,-0.125005,3.42,20524,14173300,43,0.62,636
-13914.37975,6716561.158,0,496,51.535452,-0.124995,3.77,20524,14173500,44,0.62,637
-13913.60052,6716563.127,0,497,51.535463,-0.124988,2.62,20524,14173600,44,0.62,636
-13912.70996,6716564.917,0,498,51.535473,-0.12498,2.62,20524,14173700,43,0.62,635
-13911.59676,6716567.422,0,499,51.535487,-0.12497,2.62,20524,14173800,42,0.62,634
-13911.04017,6716568.317,0,500,51.535492,-0.124965,3.62,20524,14173900,42,0.62,635
-13910.26093,6716569.748,0,501,51.5355,-0.124958,2.62,20524,14174000,43,0.62,637
-13909.14774,6716571.001,0,502,51.535507,-0.124948,3.08,20524,14174100,43,0.62,635
-13907.36662,6716572.433,0,503,51.535515,-0.124932,3.43,20524,14174200,43,0.62,632
-13905.25155,6716573.328,0,504,51.53552,-0.124913,2.88,20524,14174300,42,0.62,634
-13903.8044,6716573.865,0,505,51.535523,-0.1249,1.91,20524,14174400,43,0.62,635
-13901.91197,6716575.117,0,506,51.53553,-0.124883,1.93,20524,14174500,43,0.62,635
-13899.90822,6716575.475,0,507,51.535532,-0.124865,2.58,20524,14174600,43,0.62,635
-13894.6762,6716576.907,0,508,51.53554,-0.124818,2.58,20524,14174800,43,0.62,634
-13892.89509,6716577.802,0,509,51.535545,-0.124802,2.58,20524,14174900,43,0.62,636
-13890.44606,6716578.16,0,510,51.535547,-0.12478,2.58,20524,14175000,43,0.62,637
-13887.66307,6716577.444,0,511,51.535543,-0.124755,2.58,20524,14175100,43,0.62,637
-13885.43668,6716575.654,0,512,51.535533,-0.124735,2.74,20524,14175200,43,0.62,635
-13883.43293,6716574.759,0,513,51.535528,-0.124717,2.54,20524,14175300,42,0.62,633
-13880.9839,6716575.475,0,514,51.535532,-0.124695,2.55,20524,14175400,43,0.62,631
-13878.98015,6716574.759,0,515,51.535528,-0.124677,3,20524,14175500,42,0.62,632
-13877.31036,6716574.58,0,516,51.535527,-0.124662,2.77,20524,14175600,43,0.62,635
-13875.75189,6716573.865,0,517,51.535523,-0.124648,2.06,20524,14175700,43,0.62,634
-13874.30474,6716572.075,0,518,51.535513,-0.124635,2.08,20524,14175800,42,0.62,633
-13870.18591,6716571.18,0,519,51.535508,-0.124598,2.08,20524,14180000,43,0.62,632
-13868.4048,6716570.643,0,520,51.535505,-0.124582,2.08,20524,14180100,43,0.62,632
-13866.51237,6716570.106,0,521,51.535502,-0.124565,2.08,20524,14180200,43,0.62,634
-13864.61994,6716571.001,0,522,51.535507,-0.124548,2.08,20524,14180300,43,0.62,634
-13862.95015,6716570.106,0,523,51.535502,-0.124533,2.73,20524,14180400,43,0.62,636
-13861.28035,6716569.212,0,524,51.535497,-0.124518,2.65,20524,14180500,43,0.62,636
-13859.49924,6716568.317,0,525,51.535492,-0.124502,2.73,20524,14180600,43,0.62,634
-13857.82945,6716567.601,0,526,51.535488,-0.124487,2.67,20524,14180700,43,0.62,630
-13856.49362,6716567.064,0,527,51.535485,-0.124475,2.14,20524,14180800,42,0.62,630
-13855.15778,6716567.064,0,528,51.535485,-0.124463,1.96,20524,14180900,42,0.62,633
-13853.71063,6716567.422,0,529,51.535487,-0.12445,1.75,20524,14181000,42,0.62,632
-13852.04084,6716567.422,0,530,51.535487,-0.124435,2.34,20524,14181100,42,0.62,637
-13848.92389,6716566.706,0,531,51.535483,-0.124407,2.34,20524,14181300,44,0.62,636
-13847.36542,6716567.422,0,532,51.535487,-0.124393,2.34,20524,14181400,42,0.62,632
-13845.91826,6716568.317,0,533,51.535492,-0.12438,2.34,20524,14181500,43,0.62,633
-13844.47111,6716569.212,0,534,51.535497,-0.124367,2.34,20524,14181600,43,0.62,633
-13843.13528,6716569.212,0,535,51.535497,-0.124355,2.04,20524,14181700,42,0.62,635
-13841.79944,6716570.106,0,536,51.535502,-0.124343,1.5,20524,14181800,43,0.62,634
-13840.01833,6716570.643,0,537,51.535505,-0.124327,2.16,20524,14181900,42,0.62,632
-13838.6825,6716571.001,0,538,51.535507,-0.124315,1.73,20524,14182000,43,0.62,631
-13837.34666,6716571.538,0,539,51.53551,-0.124303,2,20524,14182100,43,0.62,632
-13836.23347,6716569.748,0,540,51.5355,-0.124293,1.96,20524,14182200,43,0.62,632
-13834.56368,6716570.285,0,541,51.535503,-0.124278,2.43,20524,14182300,42,0.62,630
-13828.4411,6716572.075,0,542,51.535513,-0.124223,2.74,20524,14182500,42,0.62,630
-13825.10152,6716574.759,0,543,51.535528,-0.124193,3.07,20524,14182600,42,0.62,630
-13822.87513,6716575.654,0,544,51.535533,-0.124173,3.07,20524,14182700,42,0.62,632
-13821.20534,6716576.907,0,545,51.53554,-0.124158,3.07,20524,14182800,43,0.62,631
-13819.20159,6716577.802,0,546,51.535545,-0.12414,2.32,20524,14182900,42,0.62,630
-13817.19784,6716577.802,0,547,51.535545,-0.124122,2.12,20524,14183000,42,0.62,629
-13814.97145,6716578.339,0,548,51.535548,-0.124102,2.07,20524,14183100,42,0.62,630
-13812.85638,6716579.055,0,549,51.535552,-0.124083,2.01,20524,14183200,42,0.62,631
-13810.85263,6716579.055,0,550,51.535552,-0.124065,2,20524,14183300,42,0.62,631
-13808.84887,6716579.233,0,551,51.535553,-0.124047,1.93,20524,14183400,43,0.62,631
-13807.73568,6716579.233,0,552,51.535553,-0.124037,1.63,20524,14183500,42,0.62,630
-13805.84325,6716579.233,0,553,51.535553,-0.12402,2.12,20524,14183600,42,0.62,631
-13801.94707,6716580.486,0,554,51.53556,-0.123985,2.42,20524,14183800,42,0.62,632
-13800.05463,6716582.276,0,555,51.53557,-0.123968,2.42,20524,14183900,42,0.62,633
-13798.27352,6716584.423,0,556,51.535582,-0.123952,2.42,20524,14184000,42,0.62,632
-13797.16033,6716585.855,0,557,51.53559,-0.123942,2.8,20524,14184100,42,0.62,631
-13796.71505,6716587.645,0,558,51.5356,-0.123938,2.39,20524,14184200,42,0.62,631
-13796.60373,6716589.792,0,559,51.535612,-0.123937,3.2,20524,14184300,43,0.62,632
-13796.15845,6716591.582,0,560,51.535622,-0.123933,2.59,20524,14184400,43,0.62,633
-13796.04713,6716594.266,0,561,51.535637,-0.123932,2.97,20524,14184500,42,0.62,632
-13795.82449,6716596.056,0,562,51.535647,-0.12393,3.49,20524,14184600,42,0.62,632
-13795.60186,6716597.846,0,563,51.535657,-0.123928,3.13,20524,14184700,42,0.62,632
-13795.60186,6716599.635,0,564,51.535667,-0.123928,2.81,20524,14184800,42,0.62,631
-13796.04713,6716601.604,0,565,51.535678,-0.123932,1.93,20524,14185000,43,0.62,631
-13796.04713,6716601.425,0,566,51.535677,-0.123932,1.93,20524,14185100,42,0.62,631
-13795.82449,6716600.709,0,567,51.535673,-0.12393,0,20524,14185200,42,0.62,631
-13795.49054,6716600.709,0,568,51.535673,-0.123927,0,20524,14185300,42,0.62,631
-13795.49054,6716600.709,0,569,51.535673,-0.123927,0,20524,14185400,42,0.62,631
-13795.49054,6716600.709,0,570,51.535673,-0.123927,0,20524,14185500,42,0.62,631
-13795.49054,6716600.709,0,571,51.535673,-0.123927,0,20524,14185600,42,0.62,630
-13795.49054,6716600.709,0,572,51.535673,-0.123927,0,20524,14185700,42,0.62,630
-13795.49054,6716600.709,0,573,51.535673,-0.123927,0,20524,14185800,42,0.62,630
-13795.49054,6716600.709,0,574,51.535673,-0.123927,0,20524,14185900,43,0.62,630
-13795.49054,6716600.709,0,575,51.535673,-0.123927,0,20524,14190000,42,0.62,630
-13795.49054,6716600.709,0,576,51.535673,-0.123927,0,20524,14190100,41,0.62,630
-13795.49054,6716600.709,0,577,51.535673,-0.123927,0,20524,14190300,42,0.62,630
-13795.49054,6716600.709,0,578,51.535673,-0.123927,0,20524,14190400,43,0.62,630
-13795.49054,6716600.709,0,579,51.535673,-0.123927,0,20524,14190500,43,0.62,630
-13795.49054,6716600.709,0,580,51.535673,-0.123927,0,20524,14190600,42,0.62,631
-13795.49054,6716600.709,0,581,51.535673,-0.123927,0,20524,14190700,42,0.62,639
-13795.49054,6716600.709,0,582,51.535673,-0.123927,0,20524,14190800,42,0.62,642
-13795.49054,6716600.709,0,583,51.535673,-0.123927,0,20524,14190900,45,0.62,708
-13795.49054,6716600.709,0,584,51.535673,-0.123927,0,20524,14191000,48,0.62,708
-13795.49054,6716600.709,0,585,51.535673,-0.123927,0,20524,14191100,48,0.62,708
-13795.49054,6716600.709,0,586,51.535673,-0.123927,0,20524,14191200,48,0.62,708
-13795.49054,6716600.709,0,587,51.535673,-0.123927,0,20524,14191300,30,0.62,708
-13795.49054,6716600.709,0,588,51.535673,-0.123927,0,20524,14191500,48,0.62,708
-13795.49054,6716600.709,0,589,51.535673,-0.123927,0,20524,14191600,27,0.62,708
